



WK4302725,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347725,EQUIPMENT
WK4302726,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347726,EQUIPMENT
WK4302727,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347727,EQUIPMENT
WK4302728,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347728,EQUIPMENT
WK4302729,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347729,EQUIPMENT
WK4302730,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347730,EQUIPMENT
WK4302731,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347731,EQUIPMENT
WK4302732,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347732,EQUIPMENT
WK4302733,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347733,EQUIPMENT
WK4302734,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347734,EQUIPMENT
WK4302735,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347735,EQUIPMENT
WK4302736,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347736,EQUIPMENT
WK4302737,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347737,EQUIPMENT
WK4302738,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347738,EQUIPMENT
WK4302739,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347739,EQUIPMENT
WK4302740,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347740,EQUIPMENT
WK4302741,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347741,EQUIPMENT
WK4302742,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347742,EQUIPMENT
WK4302743,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347743,EQUIPMENT
WK4302744,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347744,EQUIPMENT
WK4302745,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347745,EQUIPMENT
WK4302746,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347746,EQUIPMENT
WK4302747,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347747,EQUIPMENT
WK4302748,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347748,EQUIPMENT
WK4302749,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347749,EQUIPMENT
WK4302750,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347750,EQUIPMENT
WK4302751,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347751,EQUIPMENT
WK4302752,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347752,EQUIPMENT
WK4302753,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347753,EQUIPMENT
WK4302754,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347754,EQUIPMENT
WK4302755,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347755,EQUIPMENT
WK4302756,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347756,EQUIPMENT
WK4302757,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347757,EQUIPMENT
WK4302758,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347758,EQUIPMENT
WK4302759,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347759,EQUIPMENT
WK4302760,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347760,EQUIPMENT
WK4302761,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347761,EQUIPMENT
WK4302762,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347762,EQUIPMENT
WK4302763,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347763,EQUIPMENT
WK4302764,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347764,EQUIPMENT
WK4302765,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347765,EQUIPMENT
WK4302766,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347766,EQUIPMENT
WK4302767,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347767,EQUIPMENT
WK4302768,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347768,EQUIPMENT
WK4302769,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347769,EQUIPMENT
WK4302770,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347770,EQUIPMENT
WK4302771,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347771,EQUIPMENT
WK4302772,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347772,EQUIPMENT
WK4302773,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347773,EQUIPMENT
WK4302774,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347774,EQUIPMENT
WK4302775,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347775,EQUIPMENT
WK4302776,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347776,EQUIPMENT
WK4302777,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347777,EQUIPMENT
WK4302778,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347778,EQUIPMENT
WK4302779,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347779,EQUIPMENT
WK4302780,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347780,EQUIPMENT
WK4302781,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347781,EQUIPMENT
WK4302782,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347782,EQUIPMENT
WK4302783,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347783,EQUIPMENT
WK4302784,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347784,EQUIPMENT
WK4302785,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347785,EQUIPMENT
WK4302786,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347786,EQUIPMENT
WK4302787,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347787,EQUIPMENT
WK4302788,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347788,EQUIPMENT
WK4302789,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347789,EQUIPMENT
WK4302790,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347790,EQUIPMENT
WK4302791,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347791,EQUIPMENT
WK4302792,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347792,EQUIPMENT
WK4302793,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347793,EQUIPMENT
WK4302794,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347794,EQUIPMENT
WK4302795,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347795,EQUIPMENT
WK4302796,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347796,EQUIPMENT
WK4302797,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347797,EQUIPMENT
WK4302798,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347798,EQUIPMENT
WK4302799,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347799,EQUIPMENT
WK4302800,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347800,EQUIPMENT
WK4302801,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347801,EQUIPMENT
WK4302802,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347802,EQUIPMENT
WK4302803,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347803,EQUIPMENT
WK4302804,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347804,EQUIPMENT
WK4302805,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347805,EQUIPMENT
WK4302806,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347806,EQUIPMENT
WK4302807,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347807,EQUIPMENT
WK4302808,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347808,EQUIPMENT
WK4302809,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347809,EQUIPMENT
WK4302810,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347810,EQUIPMENT
WK4302811,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347811,EQUIPMENT
WK4302812,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347812,EQUIPMENT
WK4302813,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347813,EQUIPMENT
WK4302814,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347814,EQUIPMENT
WK4302815,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347815,EQUIPMENT
WK4302816,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347816,EQUIPMENT
WK4302817,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347817,EQUIPMENT
WK4302818,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347818,EQUIPMENT
WK4302819,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347819,EQUIPMENT
WK4302820,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347820,EQUIPMENT
WK4302821,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347821,EQUIPMENT
WK4302822,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347822,EQUIPMENT
WK4302823,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347823,EQUIPMENT
WK4302824,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347824,EQUIPMENT
WK4302825,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347825,EQUIPMENT
WK4302826,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347826,EQUIPMENT
WK4302827,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347827,EQUIPMENT
WK4302828,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347828,EQUIPMENT
WK4302829,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347829,EQUIPMENT
WK4302830,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347830,EQUIPMENT
WK4302831,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347831,EQUIPMENT
WK4302832,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347832,EQUIPMENT
WK4302833,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347833,EQUIPMENT
WK4302834,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347834,EQUIPMENT
WK4302835,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347835,EQUIPMENT
WK4302836,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347836,EQUIPMENT
WK4302837,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347837,EQUIPMENT
WK4302838,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347838,EQUIPMENT
WK4302839,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347839,EQUIPMENT
WK4302840,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347840,EQUIPMENT
WK4302841,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347841,EQUIPMENT
WK4302842,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347842,EQUIPMENT
WK4302843,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347843,EQUIPMENT
WK4302844,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347844,EQUIPMENT
WK4302845,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347845,EQUIPMENT
WK4302846,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347846,EQUIPMENT
WK4302847,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347847,EQUIPMENT
WK4302848,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347848,EQUIPMENT
WK4302849,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347849,EQUIPMENT
WK4302850,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347850,EQUIPMENT
WK4302851,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347851,EQUIPMENT
WK4302852,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347852,EQUIPMENT
WK4302853,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347853,EQUIPMENT
WK4302854,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347854,EQUIPMENT
WK4302855,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347855,EQUIPMENT
WK4302856,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347856,EQUIPMENT
WK4302857,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347857,EQUIPMENT
WK4302858,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347858,EQUIPMENT
WK4302859,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347859,EQUIPMENT
WK4302860,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347860,EQUIPMENT
WK4302861,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347861,EQUIPMENT
WK4302862,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347862,EQUIPMENT
WK4302863,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347863,EQUIPMENT
WK4302864,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347864,EQUIPMENT
WK4302865,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347865,EQUIPMENT
WK4302866,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347866,EQUIPMENT
WK4302867,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347867,EQUIPMENT
WK4302868,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347868,EQUIPMENT
WK4302869,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347869,EQUIPMENT
WK4302870,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347870,EQUIPMENT
WK4302871,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347871,EQUIPMENT
WK4302872,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347872,EQUIPMENT
WK4302873,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347873,EQUIPMENT
WK4302874,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347874,EQUIPMENT
WK4302875,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347875,EQUIPMENT
WK4302876,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347876,EQUIPMENT
WK4302877,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347877,EQUIPMENT
WK4302878,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347878,EQUIPMENT
WK4302879,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347879,EQUIPMENT
WK4302880,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347880,EQUIPMENT
WK4302881,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347881,EQUIPMENT
WK4302882,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347882,EQUIPMENT
WK4302883,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347883,EQUIPMENT
WK4302884,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347884,EQUIPMENT
WK4302885,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347885,EQUIPMENT
WK4302886,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347886,EQUIPMENT
WK4302887,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347887,EQUIPMENT
WK4302888,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347888,EQUIPMENT
WK4302889,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347889,EQUIPMENT
WK4302890,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347890,EQUIPMENT
WK4302891,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347891,EQUIPMENT
WK4302892,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347892,EQUIPMENT
WK4302893,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347893,EQUIPMENT
WK4302894,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347894,EQUIPMENT
WK4302895,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347895,EQUIPMENT
WK4302896,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347896,EQUIPMENT
WK4302897,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347897,EQUIPMENT
WK4302898,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347898,EQUIPMENT
WK4302899,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347899,EQUIPMENT
WK4302900,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347900,EQUIPMENT
WK4302901,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347901,EQUIPMENT
WK4302902,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347902,EQUIPMENT
WK4302903,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347903,EQUIPMENT
WK4302904,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347904,EQUIPMENT
WK4302905,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347905,EQUIPMENT
WK4302906,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347906,EQUIPMENT
WK4302907,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347907,EQUIPMENT
WK4302908,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347908,EQUIPMENT
WK4302909,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347909,EQUIPMENT
WK4302910,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347910,EQUIPMENT
WK4302911,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347911,EQUIPMENT
WK4302912,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347912,EQUIPMENT
WK4302913,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347913,EQUIPMENT
WK4302914,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347914,EQUIPMENT
WK4302915,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347915,EQUIPMENT
WK4302916,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347916,EQUIPMENT
WK4302917,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347917,EQUIPMENT
WK4302918,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347918,EQUIPMENT
WK4302919,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347919,EQUIPMENT
WK4302920,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347920,EQUIPMENT
WK4302921,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347921,EQUIPMENT
WK4302922,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347922,EQUIPMENT
WK4302923,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347923,EQUIPMENT
WK4302924,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347924,EQUIPMENT
WK4302925,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347925,EQUIPMENT
WK4302926,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347926,EQUIPMENT
WK4302927,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347927,EQUIPMENT
WK4302928,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347928,EQUIPMENT
WK4302929,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347929,EQUIPMENT
WK4302930,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347930,EQUIPMENT
WK4302931,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347931,EQUIPMENT
WK4302932,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347932,EQUIPMENT
WK4302933,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347933,EQUIPMENT
WK4302934,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347934,EQUIPMENT
WK4302935,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347935,EQUIPMENT
WK4302936,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347936,EQUIPMENT
WK4302937,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347937,EQUIPMENT
WK4302938,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347938,EQUIPMENT
WK4302939,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347939,EQUIPMENT
WK4302940,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347940,EQUIPMENT
WK4302941,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347941,EQUIPMENT
WK4302942,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347942,EQUIPMENT
WK4302943,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347943,EQUIPMENT
WK4302944,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347944,EQUIPMENT
WK4302945,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347945,EQUIPMENT
WK4302946,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347946,EQUIPMENT
WK4302947,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347947,EQUIPMENT
WK4302948,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347948,EQUIPMENT
WK4302949,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347949,EQUIPMENT
WK4302950,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347950,EQUIPMENT
WK4302951,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347951,EQUIPMENT
WK4302952,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347952,EQUIPMENT
WK4302953,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347953,EQUIPMENT
WK4302954,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347954,EQUIPMENT
WK4302955,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347955,EQUIPMENT
WK4302956,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347956,EQUIPMENT
WK4302957,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347957,EQUIPMENT
WK4302958,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347958,EQUIPMENT
WK4302959,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347959,EQUIPMENT
WK4302960,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347960,EQUIPMENT
WK4302961,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347961,EQUIPMENT
WK4302962,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347962,EQUIPMENT
WK4302963,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347963,EQUIPMENT
WK4302964,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347964,EQUIPMENT
WK4302965,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347965,EQUIPMENT
WK4302966,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347966,EQUIPMENT
WK4302967,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347967,EQUIPMENT
WK4302968,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347968,EQUIPMENT
WK4302969,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347969,EQUIPMENT
WK4302970,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347970,EQUIPMENT
WK4302971,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347971,EQUIPMENT
WK4302972,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347972,EQUIPMENT
WK4302973,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347973,EQUIPMENT
WK4302974,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347974,EQUIPMENT
WK4302975,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347975,EQUIPMENT
WK4302976,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347976,EQUIPMENT
WK4302977,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347977,EQUIPMENT
WK4302978,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347978,EQUIPMENT
WK4302979,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347979,EQUIPMENT
WK4302980,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347980,EQUIPMENT
WK4302981,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347981,EQUIPMENT
WK4302982,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347982,EQUIPMENT
WK4302983,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347983,EQUIPMENT
WK4302984,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347984,EQUIPMENT
WK4302985,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347985,EQUIPMENT
WK4302986,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347986,EQUIPMENT
WK4302987,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347987,EQUIPMENT
WK4302988,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347988,EQUIPMENT
WK4302989,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347989,EQUIPMENT
WK4302990,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347990,EQUIPMENT
WK4302991,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347991,EQUIPMENT
WK4302992,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347992,EQUIPMENT
WK4302993,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347993,EQUIPMENT
WK4302994,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347994,EQUIPMENT
WK4302995,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347995,EQUIPMENT
WK4302996,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347996,EQUIPMENT
WK4302997,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347997,EQUIPMENT
WK4302998,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347998,EQUIPMENT
WK4302999,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12347999,EQUIPMENT
WK4303000,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348000,EQUIPMENT
WK4303001,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348001,EQUIPMENT
WK4303002,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348002,EQUIPMENT
WK4303003,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348003,EQUIPMENT
WK4303004,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348004,EQUIPMENT
WK4303005,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348005,EQUIPMENT
WK4303006,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348006,EQUIPMENT
WK4303007,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348007,EQUIPMENT
WK4303008,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348008,EQUIPMENT
WK4303009,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348009,EQUIPMENT
WK4303010,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348010,EQUIPMENT
WK4303011,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348011,EQUIPMENT
WK4303012,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348012,EQUIPMENT
WK4303013,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348013,EQUIPMENT
WK4303014,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348014,EQUIPMENT
WK4303015,Simple Asset,TANGIBLE,EQUIPMENT,NORTH,12348015,EQUIPMENT
